Folder,Caption,Label
caption_1147,"Roy Hammond in 2007. The renown of &ldquo;Impeach the President,&rdquo; which he wrote and produced, tended to overshadow his long, rich soul music career, which predated that track and lasted decades beyond it.",Music
caption_1148,"The supermodel, Kate Upton, and the Houston Astros pitcher, Justin Verlander.",Travel
caption_11488,Ben Cohen pays just $20.40 in monthly maintenance on his studio at 99 Bank Street which rents out its storefronts.,Real Estate
caption_11490,"The median sales price in Manhattan was $999,000 in the third quarter of the year, according to a report by the Corcoran Group. The highest sale was a $37.9 million penthouse.",Real Estate
caption_11507,"Invest in the essentials, like a good sofa, and things you can take with you, like artwork.",Real Estate
caption_11511,Pairs from left: Robert A. M. Stern and 15 Central Park West; Richard Meier and 173 Perry Street; Enrique Norten and One York Street; Annabelle Selldorf and 200 11th Avenue; Jean Nouvel and 100 11th Avenue.,Real Estate
caption_11514,"This restaurant in Meadville, Miss., was the last place Charles Eddie Moore and Henry Hezekiah Dee were seen alive. The two Black men, both 19, were abducted by Ku Klux Klan members, tortured and drowned in the Mississippi River in 1964.",Travel
caption_11530,"The Barber Shop speakeasy in Rome, near the Colosseum.",Travel
caption_11534,"Two half-floor sponsor units on the 91st floor of 432 Park Avenue sold to an unknown buyer for $60 million. This was New York City&rsquo;s most expensive closed sale in January, according to property records.",Real Estate
caption_11538,Some of the units in an eight-story condo at 224 Mulberry Street will have living rooms with 25-foot ceilings.,Real Estate
caption_11543,"This luxurious hotel offers a central location, showstopping views and seamless service.",Travel
caption_11553,Mac Miller died last week at 26.,Music
caption_11561,Simone Young leading the New York Philharmonic on Thursday at David Geffen Hall.,Music
caption_11573,"Young S. Woo of Youngwoo & Associates, with Pier 57 in the background.",Real Estate
caption_11577,The Trump International Hotel and Tower on Central Park West,Real Estate
caption_11584,"The Renters
Beatrice Gomberg and Ray Barba are at home at last after a long search.",Real Estate
caption_11588,"Travis Scott ended Drake's five-week run at No. 1 with a big first week for his new album, ""Astroworld.""",Music
caption_11595,"A rendering of ARO, the 62-story tower built on the site of the Roseland Ballroom on West 52nd Street.",Real Estate
caption_11596,Early James&rsquo;s songs have a foundation of vintage instruments and arrangements that hark back to the Nashville and California of yesteryear.,Music
caption_1160,"The pool at Bkerzay, Lebanon&rsquo;s largest solar-powered lodge. The property in the Chouf Mountains is one of a growing number of Lebanese businesses embracing sustainable practices.",Travel
caption_11621,"ENTRY POINTS Long Island in general may be short on apartments, but Port Jefferson Station, an affordable community in Suffolk County, has several complexes, among them Woodcrest Estates.",Real Estate
caption_11625,"&ldquo;The industry kind of looks at it like, you&rsquo;ve got to be great to get in the game,&rdquo; he said, &ldquo;and you&rsquo;ve just got to be a mediocre to stay. That&rsquo;s not for me.&rdquo;",Music
caption_11630,Tripe and potato stew with sangrecita (boiled chicken blood) at Isolina.,Travel
caption_11637,"Larissa Gabriele Rogerio and V&iacute;viam Caroline, center, play with Did&aacute; on the street outside Project Did&aacute; in Salvador&rsquo;s historic neighborhood, Pelourinho.",Travel
caption_11645,"Stephen King's carry-on includes crossword puzzles, his iPad and jeans.",Travel
caption_11648,"THE RENTERS Clockwise from left, Cecily Kaiser, holding Winona; Alex Rappaport; Lisbeth Kaiser; and David Wildes, holding Ezra.",Real Estate
caption_1166,Customers survey various dishes at Kuchyn in Prague.,Travel
caption_11669,Guglielmo Mattioli/The New York Times.,Travel
caption_11675,"A well-designed rocking chair (like the Mater Rocker, above) offers both comfort and versatility.",Real Estate
caption_11678,Witch's Rock Surf Camp in Costa Rica.,Travel
caption_1168,"Having bought a fixer-upper together in Springfield, N.J., from left, Chris Sorrentino, 25, Marc Aschoff, 25, Michael Carbonara, 26, and Michael Zonin, 25, discuss plans for its renovation.",Real Estate
caption_11685,"A rendering of a 12-acre, 1.2-million-square-foot mixed-use project called the Red Hook Innovation District, in Brooklyn.",Real Estate
caption_11690,This year's festival will feature a total of 60 vendors.,Travel
caption_11693,"Herbert Bayer designed the &ldquo;Kaleidoscreen&rdquo; sculpture, which is on the campus of the Aspen Institute.",Travel
caption_11698,"Joseph Shabalala, the founder and leader of Ladysmith Black Mambazo, in performance in Johannesburg in 2002. The group won Grammy Awards and a global following.",Music
caption_11722,"Jessica Sanderoff, 32, and her father, Philip Moll, who rents her a one-bedroom in the East 50s.",Real Estate
caption_11724,Many snowbirds routinely drive between the North and the South for their migration. An Iowa highway sign serves as a reminder of the coronavirus pandemic.,Travel
caption_11728,"If something happens to your rental car, even a flat tire (or two), you are responsible for the damage.",Travel
caption_1173,"Drake's ""Scorpion"" is No. 1 for a fifth week with nearly 170 million streams and 12,000 copies sold as a full album.",Music
caption_11744,"A ""medium"" room at White City House, and the mint-green room phone that, at least for some, can make dialing a pleasure.",Travel
caption_11746,A samba parade in Rio de Janeiro.,Travel
caption_11747,The conductor Esa-Pekka Salonen and the composer Anna Thorvaldsdottir speak about her work &ldquo;Metacosmos&rdquo; before its premiere with the New York Philharmonic on Wednesday.,Music
caption_1175,"A replica of the Arch of Titus in Rome is shown at MEIS in Ferrara, commemorating Rome's victory over Jerusalem.",Travel
caption_11751,An eco fitness class at Meadowood Napa Valley resort in California.,Travel
caption_11758,The Fremont Street area offers plenty of attractions.,Travel
caption_11765,"Passengers were held on the Carnival Panorama in Long Beach, Ca., on Saturday over a coronavirus scare that proved unfounded.",Travel
caption_11767,"Wally's Beverly Hills is a bistro with a comprehensive wine list. It's also a favorite neighborhood spot for Cash Black, head bartender at £10, a  Scotch bar three blocks away.",Travel
caption_11768,Britney Spears in 2019. She has asked the court to make substantial changes in the conservatorship that has largely governed her life since 2008.,Music
caption_11772,The Inn at Manchester in Vermont offers a Maple Getaway package.,Travel
caption_1178,A rendering of Hurtigruten's hybrid cruise ship in Antarctic waters.,Travel
caption_1179,"Terence Blanchard, the composer and jazz trumpeter.",Music
caption_11795,"Three Bronx apartment buildings at 910, 918 and 928 Gerard Avenue, near Yankee Stadium, are for sale.",Real Estate
caption_118,The 2-year-old Hotel Husafell helps accommodate the tourist boom with 48 rooms and a restaurant.,Travel
caption_11803,"<strong>THE BUYERS</strong> Dan Buchnea and Sara Harari in their two-bedroom, two-bathroom apartment in Clinton Hill, Brooklyn.",Real Estate
caption_11805,"A stop on the five-location cocktail tour, offered by Airbnb experiences, in Hoi An.",Travel
caption_11806,"The newly restored Castle Hot Springs resort, an hour north of Phoenix, is reached via an allée of mature date palms",Travel
caption_11808,"The White hotel, on the island of São Miguel, is set in a 17th-century volcanic rock manor house once used for winemaking.",Travel
caption_11809,"Emily Valente, right, toured a house in Weston, Conn., with her broker, Lori Elkins Ferber, early this month while keeping social distance.",Real Estate
caption_11821,Miranda Cuckson will perform with Ethan Iverson at Spectrum on Sunday.,Music
caption_11834,"Desierto de la Tatacoa, in southwest Colombia, is a disorienting badland of prickly pear cactuses and wild goats, trenches, crags and bluffs.",Travel
caption_11835,Makaya McCraven at home in Chicago. The drummer has become the most discussed young musician on the jazz scene there.,Music
caption_11837,A 1928 apartment building at 3971 Gouverneur Avenue in the Kingsbridge Heights section of the Bronx sold for $14.225 million.,Real Estate
caption_11838,"Aretha Franklin, shown here in 2012. She died in August 2018.",Music
caption_11839,Riccardo Muti and the Chicago Symphony Orchestra. Mr. Muti has extended his contract through at least the 2021-22 season.,Music
caption_11844,"Robert F. Kennedy, photographed with John Kennedy Jr. in Aspen, Colo., helped found Waterville Valley, one of New Hampshire&rsquo;s biggest ski resorts.",Travel
caption_11846,"The saxophonist Shabaka Hutchings is a linchpin of the London jazz scene, but the defining quality of his life and music has been travel.",Music
caption_11848,"Edwardian Debussy: Christina Gansch and John Chest at the Glyndebourne Festival in England in the title roles of ""Pelléas et Mélisande.""",Music
caption_11851,"Those priced out of Brooklyn Heights, Williamsburg and Park Slope have begun house hunting deeper in Brooklyn, including, clockwise from upper left, Bushwick, Crown Heights, Sunset Park and Ditmas Park.",Real Estate
caption_11852,"Nancy Kennedy, a broker with Houlihan Lawrence, at a house that she is showing in Croton-on-Hudson. Ms. Kennedy logged upward of $60 million in sales last year, more than when the market was at its peak five years ago.",Real Estate
caption_11857,Hopper launched its Secret Fares feature on May 2.,Travel
caption_11858,"The meat sampler at Due South BBQ in Christianburg, Va.",Travel
caption_11860,"Access to nature may become more of a priority: A rendering of Front &amp; York, a new apartment complex by Morris Adjmi Architects, shows units wrapping around a 25,000-square-foot courtyard garden designed by Michael Van Valkenburgh Associates.",Real Estate
caption_11861,San Juan Parangaricutiro was submerged in lava less than 80 years ago. Only fragments of its church and bell towers remain.,Travel
caption_11876,Drake's appearance to accept the Grammy for best rap song was a surprise. Then producers cut his microphone off.,Music
caption_11882,"""Designing Waste: Strategies for a Zero Waste City,"" at the Center for Architecture in New York, focuses on making it easier to recycle.",Real Estate
caption_11884,"The sun sets behind an oak tree on Cumberland, Georgia's largest and wildest barrier island.",Travel
caption_11889,"Walking along the Stone Bridge that connects Macedonia Square with Carsija in Skopje, Macedonia, in front of the archaeological museum.",Travel
caption_11894,A cave near Qüingüe.,Travel
caption_11895,"Colorful Victorians with eye-catching woodwork abound, like this one on the corner of Sea Cliff and Main Avenues.",Real Estate
caption_11898,The Country Mouse shooter at City Mouse in Chicago.,Travel
caption_119,"The Easter Holy Fire ceremony at the Church of the Holy Sepulchre in Jerusalem. The event can be viewed on ""The Holy City,"" a documentary shot in 360-degree virtual reality.",Travel
